,,,,Player 1,,Player 2,,Player 3,,Player 4,
2024-11-02,Brussels,3,9,BEXX011,-7200,FRWC005,-19000,BEXX012,19800,BEXX043,6400
2024-11-02,Brussels,3,10,FRXX053,-38200,FRXX044,-13900,FRXX001,11300,BEXX030,40800
2024-11-02,Brussels,3,11,FIWRL01,-47900,CHXX005,-900,FRXX018,71300,SEXX008,-22500
2024-11-02,Brussels,3,12,FRXX052,-30600,BEXX018,15500,BEXX003,26700,BEXX019,-11600
2024-11-02,Brussels,3,13,FRXX027,-8200,BEXX041,-20000,PT00009,3600,PT00003,24600
2024-11-02,Brussels,3,14,SUB0000,-30000,NLXX008,37900,XXWRL01,4200,DECO004,-12700
2024-11-02,Brussels,3,15,BEWRL02,24500,BEXX007,-29100,BEWRL03,10500,FRWRL01,-5900
2024-11-02,Brussels,4,1,BEXX042,8900,SEXX008,25800,NLXX014,-10500,XXWRL01,-24200
2024-11-02,Brussels,4,2,FRXX004,14800,BEXX031,-5500,BEXX037,-42300,CHXX005,25000
2024-11-02,Brussels,4,3,BEXX005,-35100,FRWRL01,26900,FRWC005,10700,BEXX009,-2500
2024-11-02,Brussels,4,4,FIXX003,-4800,BEXX030,-28200,FRXX002,26400,BEXX014,6600
2024-11-02,Brussels,4,5,BEXX007,9900,BEXX019,-20400,BEXX012,-9600,BEWRL04,20100
2024-11-02,Brussels,4,6,BEXX015,1900,FRXX014,10600,PT00003,-5900,FRXX001,-26600
2024-11-02,Brussels,4,7,DECO004,10900,PT00012,-10300,FIWRL01,25900,BEXX038,-46500
2024-11-02,Brussels,4,8,BEXX040,-30000,GBXX012,10000,NLXX008,20700,BEWRL05,-700
2024-11-02,Brussels,4,9,BEXX041,-6800,DEWRL02,7800,CHXX002,-33700,FRXX015,32700
2024-11-02,Brussels,4,10,BEWRL02,-13900,FRXX052,-34600,BEXX011,10900,CHXX004,37600
2024-11-02,Brussels,4,11,FRXX044,-30000,PT00009,-14400,BEXX039,32000,BEXX010,12400
2024-11-02,Brussels,4,12,BEXX002,-38900,BEXX018,50200,SEXX003,-13800,BEWRL03,2500
2024-11-02,Brussels,4,13,BEXX043,-10400,FIWC003,-23600,CHXX001,500,BEXX003,33500
2024-11-02,Brussels,4,14,FRXX053,-6700,FRXX027,7000,BEXX008,-19000,BEXX034,18700
2024-11-02,Brussels,4,15,DEXX018,-18100,SUB0000,-30000,FRXX018,47200,FRXX003,800
2024-11-02,Brussels,5,1,SEXX003,11000,BEWRL02,-29800,FRXX001,27900,NLXX008,-9100
2024-11-02,Brussels,5,2,BEXX010,7000,PT00012,-7000,BEXX043,-26700,BEXX009,26700
2024-11-02,Brussels,5,3,FRXX003,8400,FIWC003,-21100,BEXX039,20500,BEXX014,-7800
2024-11-02,Brussels,5,4,FRXX053,33300,FIWRL01,-10300,FRXX052,-24000,BEXX015,1000
2024-11-02,Brussels,5,5,FRXX004,21200,BEXX034,-24200,FRWC005,43800,BEXX040,-40800
2024-11-02,Brussels,5,6,NLXX014,43800,FRXX044,15100,SUB0000,-30000,BEWRL03,-13400
2024-11-02,Brussels,5,7,XXWRL01,29800,FRXX014,13700,FRWRL01,-10400,BEXX030,-33100
2024-11-02,Brussels,5,8,PT00009,42100,DEWRL02,5000,BEXX012,-37700,BEWRL05,-9400
2024-11-02,Brussels,5,9,FRXX002,26800,BEXX019,-6400,SEXX008,-24200,DECO004,3800
2024-11-02,Brussels,5,10,BEXX005,21900,BEXX011,10600,FIXX003,-30300,BEXX031,-2200
2024-11-02,Brussels,5,11,FRXX027,-19200,BEXX037,-63900,BEXX002,50700,FRXX015,12400
2024-11-02,Brussels,5,12,BEXX038,-14500,CHXX001,-24600,CHXX005,9100,PT00003,30000
2024-11-02,Brussels,5,13,BEXX042,-18800,BEWRL04,-31600,BEXX003,8900,BEXX041,41500
2024-11-02,Brussels,5,14,GBXX012,-25300,DEXX018,33100,CHXX004,-10100,CHXX002,2300
2024-11-02,Brussels,5,15,BEXX008,-31400,FRXX018,-20500,BEXX007,33300,BEXX018,18600
2024-11-02,Brussels,6,1,NLXX008,32800,BEXX014,-31300,FRXX027,-8400,CHXX004,6900
2024-11-02,Brussels,6,2,BEXX011,-26500,FRXX044,-12300,BEWRL04,2200,FRXX003,36600
2024-11-02,Brussels,6,3,BEXX042,7400,FRXX053,19200,BEXX019,-13300,BEXX039,-13300
2024-11-02,Brussels,6,4,DEWRL02,4900,FRXX014,-22300,BEWRL03,-10900,FRXX018,28300
2024-11-02,Brussels,6,5,PT00009,200,BEXX031,52900,FRWC005,-40100,BEXX015,-13000
2024-11-02,Brussels,6,6,BEWRL02,34400,BEXX037,-41400,BEXX003,12300,BEXX034,-5300
2024-11-02,Brussels,6,7,BEWRL05,16900,BEXX009,-29000,CHXX002,29500,BEXX018,-17400
2024-11-02,Brussels,6,8,FRXX001,9600,NLXX014,-35200,FRXX004,28400,FRXX052,-2800
2024-11-02,Brussels,6,9,FIXX003,7400,BEXX038,-28300,FRWRL01,-2900,DEXX018,23800
2024-11-02,Brussels,6,10,BEXX040,-44700,BEXX010,-17200,SEXX008,57800,FIWC003,4100
2024-11-02,Brussels,6,11,FRXX002,-17500,BEXX043,-34200,XXWRL01,35300,SEXX003,16400
2024-11-02,Brussels,6,12,CHXX005,1700,BEXX041,-8500,BEXX012,45000,SUB0000,-30000
2024-11-02,Brussels,6,13,PT00003,-13300,BEXX005,-5000,FIWRL01,17600,BEXX007,-19300
2024-11-02,Brussels,6,14,BEXX030,-22500,FRXX015,10100,CHXX001,-8900,PT00012,21300
2024-11-02,Brussels,6,15,BEXX008,47300,BEXX002,-62800,GBXX012,-8000,DECO004,3500
2024-11-02,Brussels,7,1,BEXX042,-32400,CHXX005,40300,BEXX010,6100,BEWRL02,-14000
2024-11-02,Brussels,7,2,SUB0000,-30000,FRWC005,6400,PT00003,20800,FRXX015,-22400
2024-11-02,Brussels,7,3,DEXX018,-10300,BEWRL04,8400,FRXX001,-22400,BEXX031,24300
2024-11-02,Brussels,7,4,FRWRL01,33900,SEXX003,-34000,DEWRL02,-11700,FIWRL01,11800
2024-11-02,Brussels,7,5,BEXX003,36600,BEXX030,-37500,BEWRL05,-7200,BEXX002,8100
2024-11-02,Brussels,7,6,BEXX007,16600,FRXX052,31000,BEXX039,-44000,BEXX037,-3600
2024-11-02,Brussels,7,7,FRXX018,7900,BEXX041,-16400,BEXX005,-37100,DECO004,45600
2024-11-02,Brussels,7,8,BEWRL03,23600,CHXX002,-32300,BEXX014,-2800,BEXX038,11500
2024-11-02,Brussels,7,9,GBXX012,31200,CHXX001,-26800,FRXX053,-10400,FRXX002,6000
2024-11-02,Brussels,7,10,XXWRL01,-37100,FRXX027,-16100,FIWC003,34200,BEXX011,19000
2024-11-02,Brussels,7,11,SEXX008,-43700,CHXX004,-17200,PT00009,43400,BEXX034,17500
2024-11-02,Brussels,7,12,BEXX012,-50200,BEXX009,48600,FRXX003,-15600,BEXX015,17200
2024-11-02,Brussels,7,13,BEXX040,-10600,BEXX018,30100,PT00012,-33500,FIXX003,14000
2024-11-02,Brussels,7,14,FRXX004,28800,FRXX044,-29500,BEXX019,13700,FRXX014,-13000
2024-11-02,Brussels,7,15,BEXX043,24600,NLXX008,12000,BEXX008,-6500,NLXX014,-30100
2024-11-02,Brussels,8,1,FIWC003,25800,FRXX053,10700,BEXX041,-30600,FRXX004,-5900
2024-11-02,Brussels,8,2,BEXX014,19900,FRXX001,-7200,SEXX008,8300,BEXX002,-21000
2024-11-02,Brussels,8,3,CHXX004,9500,BEXX030,-17500,FRXX018,-32900,BEXX009,40900
2024-11-02,Brussels,8,4,BEXX031,-7100,DEWRL02,-32500,BEXX007,27300,CHXX001,12300
2024-11-02,Brussels,8,5,FRXX044,-33200,BEWRL05,-9900,BEXX005,11000,CHXX005,32100
2024-11-02,Brussels,8,6,BEXX011,39000,BEXX015,-39500,BEXX042,-27700,BEWRL03,28200
2024-11-02,Brussels,8,7,NLXX008,-32200,BEXX039,11100,FRWC005,24600,BEXX003,-3500
2024-11-02,Brussels,8,8,CHXX002,8500,DECO004,-25800,BEXX037,-13300,BEXX043,30600
2024-11-02,Brussels,8,9,SEXX003,5100,FRXX027,-5200,BEXX019,30500,PT00012,-30400
2024-11-02,Brussels,8,10,SUB0000,-30000,PT00009,-41300,FIXX003,21300,FRXX052,-15400
2024-11-02,Brussels,8,11,BEXX012,-15700,BEXX008,4800,BEXX038,-31500,FRXX014,42400
2024-11-02,Brussels,8,12,XXWRL01,-35900,BEXX018,-11500,DEXX018,29700,PT00003,17700
2024-11-02,Brussels,8,13,FRXX015,-29200,BEXX010,14300,GBXX012,-16300,FRWRL01,31200
2024-11-02,Brussels,8,14,BEWRL04,-15400,BEXX034,12500,NLXX014,-33600,FIWRL01,36500
2024-11-02,Brussels,8,15,BEWRL02,-47200,FRXX003,10500,FRXX002,36500,BEXX040,200
2024-11-02,Brussels,9,1,SUB0000,-30000,FRXX002,11200,CHXX004,33700,BEXX007,-16700
2024-11-02,Brussels,9,2,SEXX003,-48400,FRXX044,5500,FRWC005,-10900,GBXX012,53800
2024-11-02,Brussels,9,3,CHXX002,-44300,CHXX001,600,FRXX004,28900,BEXX011,14800
2024-11-02,Brussels,9,4,BEXX037,-33300,DEXX018,30600,FIWC003,19400,DEWRL02,-16700
2024-11-02,Brussels,9,5,BEXX039,25300,FRWRL01,-32400,NLXX014,12600,BEWRL05,-5500
2024-11-02,Brussels,9,6,BEXX041,-29600,BEXX043,10500,BEXX031,27300,BEXX014,-8200
2024-11-02,Brussels,9,7,FRXX053,10400,FIXX003,21200,FRXX018,-25100,BEWRL02,-6500
2024-11-02,Brussels,9,8,BEXX042,28500,FRXX001,15200,FRXX015,-48700,BEXX018,5000
2024-11-02,Brussels,9,9,XXWRL01,38000,CHXX005,-19900,BEXX015,-38200,BEXX002,20100
2024-11-02,Brussels,9,10,FRXX014,-5600,BEXX005,30900,BEXX010,5700,NLXX008,-31000
2024-11-02,Brussels,9,11,FIWRL01,-18300,BEXX012,22800,BEXX040,-30000,FRXX027,38200
2024-11-02,Brussels,9,12,BEXX003,37300,SEXX008,-49200,PT00003,-5500,BEWRL03,17400
2024-11-02,Brussels,9,13,BEXX034,15000,BEXX038,26400,BEXX009,-9400,BEXX019,-32000
2024-11-02,Brussels,9,14,PT00012,-15400,BEWRL04,-4900,BEXX008,-39900,PT00009,60200
2024-11-02,Brussels,9,15,BEXX030,32000,FRXX052,-10200,FRXX003,8500,DECO004,-30300
2024-11-04,Toruń,1,1,PLTR004,-3600,PLTR015,-35200,JPTR001,26100,PLTR014,12700
2024-11-04,Toruń,2,1,PLTR018,13000,PLTR015,2500,PLTR002,-42700,JPTR001,27200
2024-11-04,Toruń,3,1,PLTR004,24300,PLTR005,-24800,PLTR015,-10600,JPTR001,11100
2024-11-06,Toruń,1,1,PLTR004,9400,PLTR002,23000,PLTR005,-9600,JPTR001,-22800
2024-11-06,Toruń,1,2,PLTR015,-15100,PLTR008,41500,PLTR023,15500,PLTR014,-41900
2024-11-06,Toruń,1,3,PLTR030,-31700,PLTR033,-19000,PLTR026,41000,PLTR029,9700
2024-11-09,Twickenham,1,1,GBXX010,34900,GBXX026,-39600,GBXX004,20900,GBXX037,-16200
2024-11-09,Twickenham,1,2,GBXX020,7200,GBXX023,-6700,GBXX056,-23700,GBXX055,23200
2024-11-09,Twickenham,1,3,GBXX005,33100,CHXX003,-29000,FRXX020,6400,GBXX015,-30500
2024-11-09,Twickenham,1,4,GBXX008,25400,ITXX002,-28700,CNXX004,14600,HKXX002,-11300
2024-11-09,Twickenham,1,5,GBXX049,-20500,ESXX009,2100,GBXX028,-8300,GBWC003,26700
2024-11-09,Twickenham,1,6,GBWC001,-26800,DEXX017,-9800,GBXX011,34800,GBXX057,1800
2024-11-09,Twickenham,1,7,GBXX025,4200,GBXX013,-12300,GBXX045,-23400,GBXX027,31500
2024-11-09,Twickenham,1,8,GBXX016,-23100,GBXX030,-9100,HKXX003,21700,GBXX058,10500
2024-11-09,Twickenham,1,9,GBXX019,-1700,GBXX042,22900,GBXX059,-62000,HKXX001,40800
2024-11-09,Twickenham,1,10,PLXX127,-9200,GBXX001,-24700,GBXX061,8200,GBXX060,25700
2024-11-09,Twickenham,1,11,SEXX009,26000,DKXX010,-36100,GBXX032,-3100,GBXX062,13100
2024-11-09,Twickenham,1,12,GBXX063,32700,GBXX022,-11600,GBXX033,7500,GBXX021,-28600
2024-11-09,Twickenham,1,13,GBXX029,-12100,IEXX001,33100,DEXX043,-39400,DEXX049,18400
2024-11-09,Twickenham,1,14,GBXX064,25800,JPXX005,-9900,JPXX006,5100,HKXX004,-21000
2024-11-09,Twickenham,2,1,GBXX033,7500,GBXX027,19100,SEXX009,-6000,IEXX001,-20600
2024-11-09,Twickenham,2,2,DKXX010,21600,GBXX005,4000,GBXX001,-6800,GBXX064,-18800
2024-11-09,Twickenham,2,3,GBXX021,-34000,HKXX004,-3700,DEXX017,31000,GBXX061,6700
2024-11-09,Twickenham,2,4,GBXX004,25200,GBXX015,-24900,GBXX020,-7200,JPXX006,6900
2024-11-09,Twickenham,2,5,PLXX127,-24000,DEXX043,12800,GBXX013,-13400,FRXX020,24600
2024-11-09,Twickenham,2,6,GBXX025,-24500,GBXX029,6400,HKXX003,26800,GBXX022,-8700
2024-11-09,Twickenham,2,7,GBXX028,-20600,GBXX060,-8700,CNXX004,9100,GBXX011,20200
2024-11-09,Twickenham,2,8,JPXX005,31200,GBXX063,-34400,ITXX002,10600,GBXX019,-7400
2024-11-09,Twickenham,2,9,CHXX003,-13200,GBXX062,19900,GBXX058,19900,GBXX037,-26600
2024-11-09,Twickenham,2,10,ESXX009,39200,HKXX001,11700,HKXX002,200,GBXX032,-51100
2024-11-09,Twickenham,2,11,GBXX042,-10400,GBWC003,38900,GBXX057,-33700,GBXX056,5200
2024-11-09,Twickenham,2,12,GBXX026,7900,GBXX049,-6900,GBXX045,-29400,GBXX016,28400
2024-11-09,Twickenham,2,13,GBWC001,-21100,GBXX010,-10300,GBXX023,10000,GBXX008,21400
2024-11-09,Twickenham,2,14,DEXX049,10100,GBXX059,-1800,GBXX055,-34800,GBXX030,26500
2024-11-09,Twickenham,3,1,GBXX056,20100,DKXX010,-25300,FRXX020,-4200,JPXX005,9400
2024-11-09,Twickenham,3,2,HKXX001,6200,GBXX060,-25300,GBXX022,60400,HKXX004,-41300
2024-11-09,Twickenham,3,3,GBXX027,-21100,GBXX058,-7700,DEXX049,19700,HKXX002,9100
2024-11-09,Twickenham,3,4,GBXX055,-15200,GBXX063,-35500,GBXX062,48700,GBXX026,2000
2024-11-09,Twickenham,3,5,HKXX003,-30800,GBXX019,-4700,CHXX003,-16100,GBXX004,51600
2024-11-09,Twickenham,3,6,GBXX001,13300,GBXX028,-36100,GBXX037,29300,GBXX032,-6500
2024-11-09,Twickenham,3,7,SEXX009,45300,GBXX059,-6200,GBXX015,-47400,GBXX029,8300
2024-11-09,Twickenham,3,8,GBXX042,-8000,IEXX001,-21500,GBXX049,25200,GBXX023,3300
2024-11-09,Twickenham,3,9,GBXX016,-24400,GBXX010,-4700,ITXX002,20100,GBXX033,9000
2024-11-09,Twickenham,3,10,GBXX013,45800,GBXX064,-41800,GBXX020,7400,DEXX017,-11400
2024-11-09,Twickenham,3,11,CNXX004,-30900,GBWC001,8000,GBXX061,-4100,GBXX030,27000
2024-11-09,Twickenham,3,12,ESXX009,-9800,GBXX057,22900,GBXX008,-23800,JPXX006,10700
2024-11-09,Twickenham,3,13,GBXX011,31500,GBXX045,-27500,GBWC003,-12900,PLXX127,8900
2024-11-09,Twickenham,3,14,DEXX043,-23600,GBXX021,27000,GBXX005,8300,GBXX025,-11700
2024-11-09,Twickenham,4,1,GBXX015,6200,GBXX021,22900,HKXX001,-23700,GBXX011,-5400
2024-11-09,Twickenham,4,2,GBXX013,-32100,GBXX033,12800,ESXX009,26800,GBXX061,-7500
2024-11-09,Twickenham,4,3,GBXX055,13200,GBXX004,23900,GBXX042,-30500,GBXX001,-6600
2024-11-09,Twickenham,4,4,GBXX027,7500,GBWC003,-29300,GBXX019,25100,DKXX010,-3300
2024-11-09,Twickenham,4,5,GBXX029,-2500,GBXX030,18700,GBXX063,8200,GBXX010,-24400
2024-11-09,Twickenham,4,6,GBXX064,-28600,GBXX016,-5500,IEXX001,10800,PLXX127,23300
2024-11-09,Twickenham,4,7,GBXX058,-64300,ITXX002,-25800,GBXX005,-14200,GBWC001,104300
2024-11-09,Twickenham,4,8,CHXX003,-53900,GBXX056,16100,GBXX026,40000,GBXX060,-2200
2024-11-09,Twickenham,4,9,JPXX006,13300,DEXX043,28100,GBXX032,-5700,CNXX004,-35700
2024-11-09,Twickenham,4,10,GBXX037,-2500,HKXX003,9800,GBXX008,-30600,GBXX045,23300
2024-11-09,Twickenham,4,11,DEXX017,-30300,DEXX049,48600,JPXX005,-3600,GBXX023,-14700
2024-11-09,Twickenham,4,12,FRXX020,5400,GBXX028,25600,GBXX025,-8200,SEXX009,-22800
2024-11-09,Twickenham,4,13,GBXX059,69700,GBXX020,-21100,HKXX004,-47100,GBXX049,-1500
2024-11-09,Twickenham,4,14,GBXX057,-13000,HKXX002,40500,GBXX022,-44500,GBXX062,17000
2024-11-09,Twickenham,5,1,GBXX005,-17200,GBXX016,50700,GBXX013,8400,GBXX019,-41900
2024-11-09,Twickenham,5,2,IEXX001,-38900,GBXX037,-4600,DEXX017,8400,GBXX015,35100
2024-11-09,Twickenham,5,3,GBXX045,28900,CNXX004,-4300,GBXX064,-65700,SEXX009,41100
2024-11-09,Twickenham,5,4,GBXX030,7100,GBXX025,-10300,JPXX005,-26300,GBXX001,29500
2024-11-09,Twickenham,5,5,JPXX006,8200,GBXX061,-29100,GBXX023,33000,ITXX002,-12100
2024-11-09,Twickenham,5,6,GBXX010,21700,HKXX004,-7900,GBXX062,-25300,ESXX009,10500
2024-11-09,Twickenham,5,7,GBXX049,-25500,GBXX055,-9300,GBXX033,30200,HKXX003,4600
2024-11-09,Twickenham,5,8,DKXX010,-16700,GBXX020,46700,PLXX127,-7100,GBXX028,-42900
2024-11-09,Twickenham,5,9,DEXX049,-31500,GBXX022,31100,GBXX011,-17600,FRXX020,18000
2024-11-09,Twickenham,5,10,GBWC003,24600,GBXX004,-8100,GBXX059,-21200,GBXX063,4700
2024-11-09,Twickenham,5,11,HKXX001,16000,CHXX003,-14100,GBXX029,-40800,GBXX008,38900
2024-11-09,Twickenham,5,12,HKXX002,-34600,GBXX056,10500,GBWC001,-8600,DEXX043,32700
2024-11-09,Twickenham,5,13,GBXX058,-34100,GBXX026,36200,GBXX021,12700,GBXX057,-14800
2024-11-09,Twickenham,5,14,GBXX060,-9300,GBXX032,35500,GBXX027,4500,GBXX042,-30700
2024-11-09,Twickenham,6,1,GBXX023,-29700,GBXX058,-15900,PLXX127,36300,GBXX059,9300
2024-11-09,Twickenham,6,2,GBXX021,-30000,CNXX004,20500,GBXX004,10400,GBXX027,-900
2024-11-09,Twickenham,6,3,GBXX037,32300,JPXX006,-10900,DKXX010,-28700,GBXX063,7300
2024-11-09,Twickenham,6,4,GBXX032,1700,GBXX057,-24200,HKXX004,-11600,GBXX045,34100
2024-11-09,Twickenham,6,5,GBXX015,-27600,GBXX008,7500,GBXX025,27200,GBXX056,-7100
2024-11-09,Twickenham,6,6,GBXX019,-48000,SEXX009,38400,GBXX026,14700,DEXX049,-5100
2024-11-09,Twickenham,6,7,DEXX043,-14500,ESXX009,46800,GBXX016,-2800,GBXX020,-29500
2024-11-09,Twickenham,6,8,FRXX020,5300,GBXX061,-24800,GBXX029,30400,GBWC003,-10900
2024-11-09,Twickenham,6,9,DEXX017,7300,HKXX003,-25800,GBXX060,-8600,GBXX005,27100
2024-11-09,Twickenham,6,10,IEXX001,27200,GBXX011,11800,GBXX010,-12200,GBXX055,-26800
2024-11-09,Twickenham,6,11,ITXX002,-12800,GBXX049,25700,GBXX001,-25400,GBXX022,12500
2024-11-09,Twickenham,6,12,GBXX062,5800,GBXX042,42300,GBXX030,-6600,GBXX064,-41500
2024-11-09,Twickenham,6,13,JPXX005,8500,HKXX002,-39200,CHXX003,18600,GBXX013,-7900
2024-11-09,Twickenham,6,14,GBXX028,-32600,GBWC001,-11800,HKXX001,7900,GBXX033,36500
2024-11-09,Twickenham,7,1,GBXX061,40300,GBXX032,800,GBXX063,-28200,GBXX025,-12900
2024-11-09,Twickenham,7,2,HKXX002,-5500,JPXX006,6800,GBXX028,-20800,GBXX010,19500
2024-11-09,Twickenham,7,3,ITXX002,41400,GBXX062,-10000,DEXX043,-55800,HKXX001,24400
2024-11-09,Twickenham,7,4,HKXX003,-16000,PLXX127,22700,SEXX009,35800,GBXX042,-42500
2024-11-09,Twickenham,7,5,GBXX020,-27200,GBXX005,-28100,GBXX057,11800,IEXX001,23500
2024-11-09,Twickenham,7,6,GBXX008,35100,JPXX005,6200,GBXX060,-14700,GBXX049,-26600
2024-11-09,Twickenham,7,7,GBXX004,12800,FRXX020,-45800,GBXX030,1200,DEXX017,31800
2024-11-09,Twickenham,7,8,GBXX059,-46300,GBXX045,-17200,ESXX009,41500,GBXX021,22000
2024-11-09,Twickenham,7,9,GBXX026,-8800,GBXX064,-25100,GBXX027,10500,GBWC001,23400
2024-11-09,Twickenham,7,10,GBXX022,4000,GBXX023,23700,GBXX016,-8000,CHXX003,-19700
2024-11-09,Twickenham,7,11,HKXX004,-48500,GBXX033,17300,GBXX019,1300,GBXX058,29900
2024-11-09,Twickenham,7,12,GBWC003,-5100,DEXX049,10600,GBXX037,31300,GBXX013,-36800
2024-11-09,Twickenham,7,13,CNXX004,36900,GBXX055,-47900,GBXX015,6700,DKXX010,-15700
2024-11-09,Twickenham,7,14,GBXX011,-9500,GBXX001,12000,GBXX056,22500,GBXX029,-25000
2024-11-09,Twickenham,8,1,GBXX001,-24900,GBXX008,2100,DEXX049,31300,GBXX020,-8500
2024-11-09,Twickenham,8,2,GBXX030,29600,SEXX009,11600,GBWC003,800,CHXX003,-42000
2024-11-09,Twickenham,8,3,GBXX060,22400,GBXX013,-29200,GBWC001,9200,GBXX059,-2400
2024-11-09,Twickenham,8,4,GBXX056,-4300,GBXX037,42400,GBXX049,-45500,GBXX005,7400
2024-11-09,Twickenham,8,5,HKXX004,10500,GBXX027,-1800,GBXX055,27900,GBXX016,-36600
2024-11-09,Twickenham,8,6,GBXX033,27900,GBXX015,15000,GBXX042,-11500,DEXX043,-31400
2024-11-09,Twickenham,8,7,GBXX022,26000,PLXX127,-27500,JPXX006,14500,GBXX026,-13000
2024-11-09,Twickenham,8,8,GBXX057,-27100,GBXX025,3800,GBXX010,29600,CNXX004,-6300
2024-11-09,Twickenham,8,9,GBXX023,4600,GBXX029,-21700,HKXX002,-11400,GBXX004,28500
2024-11-09,Twickenham,8,10,GBXX062,5400,GBXX019,19800,GBXX021,-73600,GBXX028,48400
2024-11-09,Twickenham,8,11,GBXX063,23700,FRXX020,-200,IEXX001,13200,ESXX009,-36700
2024-11-09,Twickenham,8,12,GBXX032,-10100,GBXX011,-36600,GBXX058,34400,JPXX005,12300
2024-11-09,Twickenham,8,13,GBXX061,5700,HKXX001,53700,GBXX064,-48700,HKXX003,-10700
2024-11-09,Twickenham,8,14,GBXX045,-34200,DEXX017,-15200,DKXX010,-1800,ITXX002,51200
2024-11-09,Poznań,1,1,PLXX016,8400,PLXX100,-27700,PLLD001,29800,FRXX001,-10500
2024-11-09,Poznań,1,2,PLGS003,27200,PLXX120,-14000,DEXX016,-28300,PLXX099,15100
2024-11-09,Poznań,1,3,PLXX124,-33100,PLMJ004,37900,PLXX128,6600,NLXX007,-11400
2024-11-09,Poznań,1,4,DEXX009,-4400,PLMJ003,16800,PLXX044,30400,PLXX015,-42800
2024-11-09,Poznań,1,5,DEXX013,29200,PLXX131,-36900,DEXX053,-3900,PLKR003,11600
2024-11-09,Poznań,1,6,DEXX073,-31400,PT00001,-2100,UAXX007,8700,PLXX129,24800
2024-11-09,Poznań,1,7,PLKR005,22700,PLPZ006,-23400,PLPZ015,11200,PLLD005,-10500
2024-11-09,Poznań,1,8,PLPZ016,8900,PLXX136,-16200,PLXX134,-16200,PLKR012,23500
2024-11-09,Poznań,1,9,PLXX135,-7900,PLPZ012,19800,PLKR010,-21600,DEXX047,9700
2024-11-09,Poznań,1,10,PLTR018,23800,PLXX029,-8100,PLKA004,-22800,PLXX122,7100
2024-11-09,Poznań,1,11,PLTR002,-7500,PLGS001,-13700,PLKA001,-35900,PLKA005,37100
2024-11-09,Poznań,1,12,PLPZ008,-32900,DECO001,10800,PLXX130,-2400,PLKR016,24500
2024-11-09,Poznań,1,13,PLKR006,-6400,PLXX032,9400,DEXX058,-41300,PLTR001,38300
2024-11-09,Poznań,1,14,PLGS005,-34800,DEXX010,28200,DEXX012,12800,DEXX015,-6200
2024-11-09,Poznań,1,15,UAXX005,-30000,PLXX040,25100,PLGS008,8000,PLXX108,-3100
2024-11-09,Poznań,1,16,PLXX022,13400,PLXX132,-14000,PLGS009,35800,DEXX074,-35200
2024-11-09,Poznań,1,17,PLXX133,-37100,PLGS004,-16600,PLXX014,38000,CHXX001,15700
2024-11-09,Poznań,2,1,PLXX131,-55600,PLGS004,42200,PLPZ015,-34400,PLPZ008,7800
2024-11-09,Poznań,2,2,PLXX137,-20500,PLXX136,-11700,DEXX053,8000,PLLD005,24200
2024-11-09,Poznań,2,3,PLXX040,-12000,PLKR012,29700,PLKA005,10700,NLXX007,-28400
2024-11-09,Poznań,2,4,PLXX128,-5300,PLXX120,6200,DEXX012,24600,DEXX073,-25500
2024-11-09,Poznań,2,5,PLPZ016,34200,PLXX122,-29500,PLXX014,2700,PLXX044,-7400
2024-11-09,Poznań,2,6,PLPZ006,8200,PLXX022,37300,PLXX099,-14600,FRXX001,-30900
2024-11-09,Poznań,2,7,PLXX134,-7700,DEXX058,24700,PLXX108,-27000,PLKR003,10000
2024-11-09,Poznań,2,8,PLGS005,-2000,PT00001,-12900,PLXX124,-26700,PLXX032,41600
2024-11-09,Poznań,2,9,PLKR006,-29100,PLXX129,6000,DEXX009,-10200,PLXX100,33300
2024-11-09,Poznań,2,10,UAXX005,-15200,PLKR010,46000,PLKA004,-32400,DEXX010,1600
2024-11-09,Poznań,2,11,PLXX130,33700,PLGS003,-6000,DEXX074,9500,PLPZ012,-37200
2024-11-09,Poznań,2,12,PLTR002,-45900,PLXX015,-4900,DEXX016,40500,PLXX029,10300
2024-11-09,Poznań,2,13,PLTR018,-900,PLXX016,29600,PLXX132,-43500,PLKR016,14800
2024-11-09,Poznań,2,14,PLXX133,-46700,PLKA001,-10800,PLTR001,14800,PLMJ003,42700
2024-11-09,Poznań,2,15,DEXX047,30100,DEXX013,15200,PLKR005,-13200,UAXX007,-32100
2024-11-09,Poznań,2,16,PLGS001,-10300,PLLD001,27300,CHXX001,14100,PLXX135,-31100
2024-11-09,Poznań,2,17,PLGS008,-29200,DEXX015,-8100,PLGS009,9200,PLMJ004,28100
2024-11-09,Poznań,3,1,PLGS008,7100,PLLD005,-11400,PLXX032,26600,PLKA005,-22300
2024-11-09,Poznań,3,2,PLGS001,-1500,PT00001,10100,PLXX133,22600,DEXX012,-31200
2024-11-09,Poznań,3,3,PLXX029,27600,PLXX108,13500,PLXX128,-13400,PLXX099,-27700
2024-11-09,Poznań,3,4,NLXX007,-7400,PLXX134,-34800,PLGS004,3500,PLGS009,38700
2024-11-09,Poznań,3,5,PLXX135,-23000,PLXX124,8300,PLTR018,-6700,PLTR002,21400
2024-11-09,Poznań,3,6,PLLD001,-23100,DEXX010,-6000,DEXX013,8200,PLXX040,20900
2024-11-09,Poznań,3,7,UAXX007,19000,PLKR006,-41200,PLKA001,34600,PLXX014,-12400
